trade_date,ticker,ticker_name,sector,industry,open_price,high_price,low_price,close_price,volume,daily_return
2025-09-08,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,294.8900146484375,296.4599914550781,291.44000244140625,292.9100036621094,8188500,-0.004993549821049492
2025-09-09,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,292.6000061035156,299.0,292.30999755859375,297.8500061035156,7848200,0.016865256835355114
2025-09-10,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,296.70001220703125,301.5400085449219,295.3999938964844,300.5400085449219,7787300,0.009031399651781014
2025-09-11,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,301.239990234375,305.7300109863281,300.7900085449219,305.55999755859375,7942500,0.01670323042172117
2025-09-12,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.0,307.54998779296875,303.70001220703125,306.9100036621094,6846700,0.004418137564805802
2025-09-15,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.1700134277344,309.95001220703125,307.1700134277344,308.8999938964844,7122000,0.006483953636668982
2025-09-16,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.0,310.8999938964844,307.1300048828125,309.19000244140625,10525600,0.0009388428315058039
2025-09-17,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.3900146484375,312.9100036621094,308.7699890136719,311.75,8657800,0.008279690605710543
2025-09-18,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,311.7900085449219,313.44000244140625,309.6099853515625,313.2300109863281,8050700,0.004747428985816038
2025-09-19,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,313.6000061035156,315.79998779296875,309.1199951171875,314.7799987792969,23568600,0.00494840129810048
2025-09-22,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,309.79998779296875,313.70001220703125,309.55999755859375,312.44000244140625,7520200,-0.0074337516581899354
2025-09-23,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,311.82000732421875,316.30999755859375,310.5799865722656,312.739990234375,8584400,0.0009601452778922326
2025-09-24,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,314.04998779296875,316.5799865722656,311.6700134277344,313.4200134277344,7310500,0.0021744043441638272
2025-09-25,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,314.1199951171875,315.6499938964844,311.79998779296875,313.45001220703125,7083200,9.571430671839742e-05
2025-09-26,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,314.8999938964844,317.80999755859375,313.70001220703125,316.05999755859375,7258100,0.00832663981470394
2025-09-29,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,317.05999755859375,318.010009765625,313.6600036621094,315.69000244140625,6462400,-0.0011706483580508076
2025-09-30,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,316.25,317.4100036621094,310.1099853515625,315.42999267578125,11823300,-0.0008236236929082263
2025-10-01,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,313.9700012207031,314.5899963378906,307.4100036621094,310.7099914550781,9235200,-0.014963704562979352
2025-10-02,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.0,310.55999755859375,306.1400146484375,307.54998779296875,7600000,-0.010170267287868184
2025-10-03,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.510009765625,311.6600036621094,308.2099914550781,310.0299987792969,6029900,0.008063765517030586
2025-10-06,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.17999267578125,311.75,305.1300048828125,309.17999267578125,7214500,-0.0027416898586021254
2025-10-07,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,309.3500061035156,310.010009765625,304.70001220703125,307.69000244140625,8454200,-0.004819167700600424
2025-10-08,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.2099914550781,308.7799987792969,303.54998779296875,304.0299987792969,6489900,-0.011895101020730658
2025-10-09,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.04998779296875,308.0400085449219,303.3900146484375,305.5299987792969,7060300,0.004933723665502043
2025-10-10,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.6600036621094,310.4700012207031,300.80999755859375,300.8900146484375,8597400,-0.015186672828847558
2025-10-13,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.6000061035156,309.4599914550781,305.45001220703125,307.9700012207031,10788700,0.023530147986259742
2025-10-14,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.8399963378906,307.0,294.2099914550781,302.0799865722656,16178800,-0.01912528696006499
2025-10-15,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,306.3900146484375,312.1199951171875,305.44000244140625,305.69000244140625,11354800,0.011950529759034545
2025-10-16,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.3500061035156,308.67999267578125,297.07000732421875,298.5400085449219,10549400,-0.023389688375087925
2025-10-17,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,299.1600036621094,299.54998779296875,294.20001220703125,297.55999755859375,10153500,-0.003282678898230973
2025-10-20,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,298.5,303.69000244140625,298.1600036621094,302.3599853515625,6894900,0.016131159538753437
2025-10-21,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,301.6600036621094,304.04998779296875,297.0,297.0899963378906,7372700,-0.017429518682984146
2025-10-22,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,297.7699890136719,298.05999755859375,290.5400085449219,294.1099853515625,8054100,-0.010030667552127337
2025-10-23,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,294.3800048828125,296.3699951171875,292.510009765625,294.5400085449219,5438800,0.0014621169452826432
2025-10-24,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,296.0799865722656,302.6000061035156,295.45001220703125,300.44000244140625,7228300,0.020031213843006768
2025-10-27,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,302.1600036621094,304.5299987792969,301.010009765625,304.1499938964844,5642200,0.012348526910299418
2025-10-28,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,304.8599853515625,307.9700012207031,303.1600036621094,305.3599853515625,6336000,0.003978272166232255
2025-10-29,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,303.510009765625,308.25,303.010009765625,305.510009765625,7520300,0.0004913034492379786
2025-10-30,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.7900085449219,312.6099853515625,305.1000061035156,309.44000244140625,7514600,0.01286371166298661
2025-10-31,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.5400085449219,312.8699951171875,307.25,311.1199951171875,7721300,0.005429138645703491
2025-11-03,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,311.0,312.32000732421875,306.2099914550781,309.3500061035156,7770000,-0.00568908794500711
2025-11-04,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,306.7099914550781,312.2200012207031,305.1000061035156,309.25,7085200,-0.00032327816887822713
2025-11-05,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,309.6099853515625,313.1000061035156,305.6300048828125,311.67999267578125,6865200,0.007857696607215026
2025-11-06,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.989990234375,314.8399963378906,310.260009765625,313.4200134277344,7206100,0.005582715582784115
2025-11-07,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,311.8900146484375,314.42999267578125,307.6400146484375,314.2099914550781,7302300,0.002520509200111709
2025-11-10,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,315.0,319.55999755859375,314.2099914550781,316.8900146484375,5794100,0.008529401566603312
2025-11-11,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,317.5,319.04998779296875,315.2799987792969,315.6199951171875,5030200,-0.0040077612816515895
2025-11-12,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,316.260009765625,322.25,316.2099914550781,320.4100036621094,10578300,0.015176505351453873
2025-11-13,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,319.2300109863281,320.6300048828125,309.1000061035156,309.4800109863281,8973300,-0.03411252005510901
2025-11-14,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.510009765625,307.6400146484375,301.2300109863281,303.6099853515625,10327000,-0.01896738214548188
2025-11-17,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,304.0,305.5899963378906,297.6700134277344,300.3699951171875,8344000,-0.01067155360724803
2025-11-18,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,299.5,302.95001220703125,297.0199890136719,299.4100036621094,8077300,-0.003196029798860578
2025-11-19,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,299.739990234375,304.45001220703125,299.2699890136719,303.2699890136719,5546600,0.012891971892557752
2025-11-20,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,306.3399963378906,309.9200134277344,298.1600036621094,298.3800048828125,7501600,-0.01612419397897935
2025-11-21,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,301.2900085449219,301.67999267578125,292.80999755859375,298.0199890136719,11766800,-0.0012065683465687371
2025-11-24,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,298.239990234375,299.82000732421875,294.510009765625,298.0,10940200,-6.707272803418984e-05
2025-11-25,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,300.04998779296875,304.5,295.55999755859375,303.0,8877200,0.016778523489932917
2025-11-26,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.0,308.5299987792969,303.20001220703125,307.6400146484375,7910900,0.01531357969781344
2025-11-28,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,309.1000061035156,313.7200012207031,308.239990234375,313.0799865722656,4322400,0.01768291400598443
2025-12-01,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,312.95001220703125,314.0400085449219,308.5400085449219,308.9200134277344,7727300,-0.013287253490957496
2025-12-02,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.739990234375,310.4800109863281,307.0899963378906,307.8800048828125,7249000,-0.0033665949103850457
2025-12-03,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.20001220703125,312.3599853515625,306.79998779296875,312.1300048828125,8535300,0.013804079292572657
2025-12-04,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,313.260009765625,318.489990234375,313.0,316.1000061035156,9627800,0.012719063078199255
2025-12-05,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,315.6400146484375,318.4800109863281,314.67999267578125,315.0400085449219,6518900,-0.00335336139869169
2025-12-08,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,315.05999755859375,316.4700012207031,313.3500061035156,315.2099914550781,7417200,0.000539559756049135
2025-12-09,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,314.95001220703125,318.79998779296875,300.0199890136719,300.510009765625,18049200,-0.046635519456711405
2025-12-10,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,300.5,311.19000244140625,298.4599914550781,310.1099853515625,18874100,0.031945610042822814
2025-12-11,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,309.239990234375,318.0,309.239990234375,317.3800048828125,9721900,0.02344335840398104
2025-12-12,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,319.67999267578125,320.2699890136719,316.6000061035156,318.5199890136719,8982900,0.0035918586972114586
2025-12-15,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,319.5899963378906,322.8800048828125,318.3900146484375,320.0199890136719,10864100,0.004709280584383135
2025-12-16,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,319.0899963378906,319.5199890136719,314.3999938964844,315.54998779296875,8331300,-0.013967881301665042
2025-12-17,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,318.42999267578125,319.3699951171875,314.6600036621094,314.9800109863281,8718700,-0.0018062963989546876
2025-12-18,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,316.0,317.70001220703125,312.2200012207031,313.0,11444900,-0.006286148064215014
2025-12-19,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,313.7900085449219,318.55999755859375,313.19000244140625,317.2099914550781,24494400,0.01345045193315686
2025-12-22,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,317.510009765625,323.2300109863281,317.510009765625,323.0899963378906,8354600,0.018536632014143795
2025-12-23,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,323.6099853515625,327.7799987792969,323.0899963378906,325.92999267578125,6668300,0.008790109164879656
2025-12-24,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,326.239990234375,329.989990234375,325.5,329.1700134277344,4289300,0.00994084872445633
2025-12-26,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,329.1099853515625,330.8599853515625,326.5400085449219,327.9100036621094,4158300,-0.003827838849912779
2025-12-29,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,327.0,327.7699890136719,323.5299987792969,323.75,8635300,-0.012686418882163819
2025-12-30,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,324.80999755859375,324.94000244140625,322.489990234375,323.4200134277344,7904300,-0.001019263543677651
2025-12-31,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,324.3399963378906,324.8800048828125,322.0400085449219,322.2200012207031,5048500,-0.0037103832700797756
2026-01-02,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,322.5,325.7300109863281,320.739990234375,325.4800109863281,8054000,0.010117341422862358
2026-01-05,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,325.5,337.25,325.19000244140625,334.0400085449219,10752600,0.0262996106355462
2026-01-06,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,332.6199951171875,335.8699951171875,330.6499938964844,334.6099853515625,7660800,0.0017063129926364606
2026-01-07,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,331.1400146484375,332.1499938964844,324.6000061035156,326.989990234375,9815200,-0.022772766656026233
2026-01-08,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,326.3900146484375,331.3999938964844,325.6499938964844,329.7900085449219,11737100,0.008563009248509168
2026-01-09,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,329.3399963378906,331.8999938964844,328.1700134277344,329.19000244140625,6738100,-0.0018193580398718767
2026-01-12,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,321.8800048828125,326.0199890136719,321.2300109863281,324.489990234375,12805100,-0.014277505915046174
2026-01-13,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,324.29998779296875,326.8599853515625,310.57000732421875,310.8999938964844,19371200,-0.04188109570983911
2026-01-14,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.20001220703125,311.760009765625,306.1199951171875,307.8699951171875,25951500,-0.009745895267871063
2026-01-15,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.4700012207031,312.94000244140625,307.75,309.260009765625,14751400,0.004514940301046266
2026-01-16,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.3500061035156,317.2099914550781,310.0,312.4700012207031,14652500,0.010379587899226994
2026-01-20,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,306.2099914550781,311.1499938964844,301.8599853515625,302.739990234375,12900600,-0.031139024380953728
2026-01-21,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,303.42999267578125,305.3999938964844,301.1499938964844,302.0400085449219,10270100,-0.0023121546939048887
2026-01-22,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,304.8599853515625,308.20001220703125,302.8999938964844,303.6300048828125,10535800,0.005264191143254271
2026-01-23,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,302.0,302.3699951171875,296.510009765625,297.7200012207031,11107900,-0.019464491542561357
2026-01-26,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,297.80999755859375,301.7799987792969,297.45001220703125,301.0400085449219,11752700,0.011151441994512235
2026-01-27,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,301.3299865722656,301.9700012207031,298.1499938964844,300.30999755859375,11527400,-0.0024249633457580355
2026-01-28,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,300.2699890136719,301.9200134277344,298.04998779296875,300.7699890136719,9556700,0.001531722083239595
2026-01-29,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,302.3999938964844,306.8299865722656,302.2200012207031,306.4200134277344,11580000,0.018785200054669327
2026-01-30,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.25,307.92999267578125,302.55999755859375,305.8900146484375,11953200,-0.0017296480519274349
2026-02-02,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,304.4599914550781,309.29998779296875,301.3699951171875,308.1400146484375,9839400,0.007355584988891994
2026-02-03,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,309.7300109863281,316.25,309.1000061035156,314.8500061035156,12688000,0.021775787421616455
2026-02-04,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,314.4100036621094,319.30999755859375,314.4100036621094,317.2699890136719,9848800,0.0076861453493528575
2026-02-05,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,315.0,316.010009765625,305.5400085449219,310.1600036621094,9388000,-0.022409889361631685
2026-02-06,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,314.7099914550781,324.25,314.7099914550781,322.3999938964844,17797400,0.039463470756562646
2026-02-09,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,321.3399963378906,326.3999938964844,320.1099853515625,322.1000061035156,11477500,-0.0009304832464267498
2026-02-10,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,322.54998779296875,326.1300048828125,315.1199951171875,318.2799987792969,9902200,-0.01185969342388371
2026-02-11,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,323.239990234375,325.2799987792969,308.7300109863281,310.82000732421875,8703500,-0.023438455082598675
2026-02-12,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,312.2799987792969,313.6199951171875,300.0199890136719,302.6400146484375,13443400,-0.026317458603135058
2026-02-13,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,298.5199890136719,304.2900085449219,296.5199890136719,302.54998779296875,9114500,-0.0002974717522841175
2026-02-17,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,302.760009765625,308.239990234375,302.5,307.1300048828125,8896800,0.015138050816838167
2026-02-18,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.4599914550781,312.2799987792969,307.2200012207031,308.7799987792969,7209600,0.00537229795282923
2026-02-19,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.1700134277344,309.17999267578125,305.1199951171875,308.04998779296875,6737700,-0.0023641783444979803
2026-02-20,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.3999938964844,311.0,305.67999267578125,310.7900085449219,7792700,0.008894727675803793
2026-02-23,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,308.79998779296875,311.0,295.1000061035156,297.6700134277344,12955400,-0.0422149836110034
2026-02-24,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,296.82000732421875,299.75,291.3800048828125,297.29998779296875,13554100,-0.001243073262585992
2026-02-25,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,298.6400146484375,303.6600036621094,297.010009765625,303.29998779296875,8095500,0.020181635541062448
2026-02-26,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,304.5799865722656,309.010009765625,303.6400146484375,306.1300048828125,7007800,0.009330752402718634
2026-02-27,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,300.0,302.95001220703125,294.45001220703125,300.29998779296875,18620800,-0.01904425243149721
2026-03-02,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,294.80999755859375,299.9800109863281,293.2099914550781,297.55999755859375,8508900,-0.009124176975538134
2026-03-03,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,292.2900085449219,302.3900146484375,289.5,300.260009765625,10278200,0.009073841340180744
2026-03-04,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,299.989990234375,301.0,295.82000732421875,299.3900146484375,8055700,-0.0028974724868177093
2026-03-05,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,297.9800109863281,301.239990234375,292.42999267578125,293.54998779296875,12732500,-0.01950641828294264
2026-03-06,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,286.3399963378906,289.989990234375,283.7099914550781,289.4800109863281,13496500,-0.013864680551480935
2026-03-09,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,285.5,291.1000061035156,280.45001220703125,289.9200134277344,12241100,0.0015199752131660471
2026-03-10,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,289.2900085449219,292.75,287.17999267578125,288.7300109863281,8344900,-0.004104588804811349
2026-03-11,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,288.80999755859375,290.4800109863281,284.8599853515625,287.5199890136719,10205000,-0.004190842401601058
2026-03-12,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,282.8299865722656,283.8800048828125,279.1000061035156,282.8900146484375,13760500,-0.01610313905866978
2026-03-13,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,284.6700134277344,287.19000244140625,282.95001220703125,283.44000244140625,9091200,0.0019441753490390123
2026-03-16,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,286.3399963378906,289.2699890136719,284.6099853515625,286.1600036621094,8149000,0.009596391466534238
2026-03-17,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,289.0,291.760009765625,285.95001220703125,286.8900146484375,8961200,0.0025510587677728402
2026-03-18,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,286.8299865722656,289.4100036621094,285.1199951171875,287.739990234375,10057000,0.002962722794584094
2026-03-19,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,286.8800048828125,289.510009765625,284.6199951171875,287.9700012207031,9846700,0.0007993709395095472
2026-03-20,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,288.0799865722656,290.7099914550781,285.2699890136719,286.55999755859375,22436500,-0.004896356065327567
2026-03-23,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,294.30999755859375,295.75,287.9700012207031,289.9100036621094,11470800,0.011690417825435118
2026-03-24,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,286.1700134277344,295.4800109863281,285.3699951171875,292.3999938964844,11092300,0.008588838615162464
2026-03-25,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,294.1499938964844,297.6400146484375,292.44000244140625,295.4200134277344,12188200,0.010328384385394962
2026-03-26,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,292.5799865722656,294.989990234375,290.7300109863281,291.6600036621094,8669200,-0.012727674479456885
2026-03-27,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,289.1400146484375,290.1099853515625,281.75,282.8399963378906,9873300,-0.030240715948275154
2026-03-30,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,284.739990234375,287.25,282.3299865722656,283.7699890136719,11734400,0.0032880522126377265
2026-03-31,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,288.4700012207031,295.07000732421875,284.95001220703125,294.1600036621094,12956900,0.03661421239275908
2026-04-01,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,295.3900146484375,298.7200012207031,292.9100036621094,295.3800048828125,11267200,0.004147406872160975
2026-04-02,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,291.9100036621094,295.6199951171875,288.7200012207031,294.6000061035156,6669300,-0.002640662084105294
2026-04-06,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,294.05999755859375,296.8299865722656,293.20001220703125,295.45001220703125,7142600,0.0028852888184156544
2026-04-07,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,293.1400146484375,298.17999267578125,292.70001220703125,297.3999938964844,7849100,0.006600039292219417
2026-04-08,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.9700012207031,311.260009765625,305.3299865722656,307.9700012207031,10590200,0.035541383796725334
2026-04-09,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,306.95001220703125,311.260009765625,306.1099853515625,310.3299865722656,6586600,0.00766303647176092
2026-04-10,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.0,310.3500061035156,306.7200012207031,309.8699951171875,6069700,-0.0014822655720735378
2026-04-13,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.4700012207031,313.739990234375,305.4599914550781,313.67999267578125,8318200,0.012295471064092123
2026-04-14,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,309.82000732421875,314.32000732421875,308.8699951171875,311.1199951171875,11455500,-0.008161175779035967
2026-04-15,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,313.95001220703125,314.239990234375,304.260009765625,305.92999267578125,9885800,-0.0166816743470678
2026-04-16,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,305.3500061035156,309.95001220703125,305.20001220703125,309.95001220703125,8208600,0.013140325000793096
2026-04-17,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,312.4700012207031,314.8999938964844,310.0899963378906,310.2900085449219,11082400,0.0010969392627850905
2026-04-20,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.8500061035156,317.1300048828125,310.3699951171875,316.989990234375,10772000,0.021592643994152727
2026-04-21,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,317.489990234375,320.239990234375,312.75,313.0,7084300,-0.012587117439969986
2026-04-22,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,314.8500061035156,315.1499938964844,311.94000244140625,313.0199890136719,5545900,6.386266348834546e-05
2026-04-23,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,313.5199890136719,314.989990234375,308.8900146484375,311.69000244140625,6969700,-0.004248887032602733
2026-04-24,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,311.1499938964844,311.1499938964844,307.8900146484375,308.2799987792969,5215300,-0.010940369069907585
2026-04-27,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,306.8800048828125,312.5799865722656,306.8800048828125,311.6300048828125,7925300,0.010866764359610537
2026-04-28,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,315.20001220703125,315.45001220703125,311.1700134277344,311.45001220703125,7398600,-0.0005775845488592557
2026-04-29,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.57000732421875,312.04998779296875,307.2900085449219,309.25,8031800,-0.007063773064066581
2026-04-30,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.07000732421875,314.1000061035156,306.57000732421875,313.2300109863281,8865400,0.012869881928304405
2026-05-01,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,313.95001220703125,316.0799865722656,311.8299865722656,312.4700012207031,6135400,-0.002426363180308977
2026-05-04,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,310.6199951171875,310.6499938964844,306.510009765625,307.6499938964844,7338200,-0.015425504225649811
2026-05-05,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,307.7099914550781,310.9700012207031,306.79998779296875,309.3999938964844,6316800,0.0056882822516448606
